Edad,Ingreso_Mensual,Monto_Credito,Plazo_Meses,Atrasos_Previos,Cuota_Estimada,Ratio_Deuda_Ingreso,Perfil_Historico,Morosidad,Ingreso_Normalizado
58,6056.99,54213.3,24,2,2258.89,37.29,Riesgoso,0,0.33741582182864366
52,2650.27,65882.46,36,3,1830.07,69.05,Riesgoso,1,0.08500393059917742
45,8905.18,34725.78,48,4,723.45,8.12,Riesgoso,1,0.5484449127080977
64,10504.22,27630.16,36,2,767.5,7.31,Riesgoso,0,0.6669215443513103
43,10993.82,58240.49,60,0,970.67,8.83,Confiable,0,0.7031971590029245
25,1898.52,46811.41,36,0,1300.32,68.49,Confiable,0,0.029305006346009792
39,2653.1,75180.04,24,1,3132.5,118.07,Confiable,1,0.08521361195020696
54,7379.85,56691.42,12,1,4724.28,64.02,Confiable,0,0.43542962819717757
43,3410.4,69846.49,48,0,1455.14,42.67,Confiable,0,0.14132374874691314
31,13529.33,62902.02,24,0,2620.92,19.37,Confiable,0,0.8910590538258696
26,13651.02,42092.61,36,3,1169.24,8.57,Riesgoso,1,0.9000753519201403
39,4513.4,96892.96,48,4,2018.6,44.72,Riesgoso,1,0.22304761100330672
26,4444.42,14107.68,12,3,1175.64,26.45,Riesgoso,0,0.2179367206873992
42,13419.76,62892.65,36,1,1747.02,13.02,Confiable,0,0.8829407550158669
53,10728.74,65027.17,36,3,1806.31,16.84,Riesgoso,1,0.6835567588153226
55,11194.11,29001.51,36,4,805.6,7.2,Riesgoso,1,0.7180371158219028
29,10571.26,56689.75,48,1,1181.04,11.17,Confiable,0,0.6718886955078549
35,13049.97,42928.9,36,0,1192.47,9.14,Confiable,0,0.8555421448401717
50,9338.68,72300.78,24,0,3012.53,32.26,Confiable,0,0.5805639465142143
22,10427.08,86300.07,48,1,1797.92,17.24,Confiable,0,0.6612060604578759
62,6752.3,31849.08,12,4,2654.09,39.31,Riesgoso,1,0.38893297383725023
36,3596.11,88993.65,60,1,1483.23,41.25,Confiable,1,0.15508343910016323
59,12484.8,67059.66,48,0,1397.08,11.19,Confiable,0,0.8136673712849168
63,3308.84,60400.29,12,4,5033.36,152.12,Riesgoso,1,0.1337989296619092
55,11148.95,79051.0,12,2,6587.58,59.09,Riesgoso,1,0.7146911052874524
39,1828.27,93828.79,24,0,3909.53,213.84,Confiable,1,0.024100018745364597
58,7424.05,39584.96,48,2,824.69,11.11,Riesgoso,0,0.43870451007544825
39,12332.89,5759.25,36,4,159.98,1.3,Riesgoso,0,0.8024120023679915
45,10993.84,89639.74,36,4,2489.99,22.65,Riesgoso,1,0.7031986408499282
44,5884.59,34595.6,60,4,576.59,9.8,Riesgoso,0,0.32464230065638416
32,13442.86,53919.77,36,0,1497.77,11.14,Confiable,0,0.8846522883051894
64,12832.8,53912.77,24,0,2246.37,17.5,Confiable,0,0.8394515091500347
50,14752.92,76834.25,12,1,6402.85,43.4,Confiable,0,0.9817177125913281
62,4949.18,48893.19,60,4,814.89,16.47,Riesgoso,1,0.25533557536785
34,14228.4,85824.82,12,3,7152.07,50.27,Riesgoso,1,0.9428547930711797
34,13418.05,87167.28,24,0,3631.97,27.07,Confiable,0,0.8828140570970469
32,12898.71,22022.95,60,1,367.05,2.85,Confiable,0,0.8443349359508678
64,8677.13,41335.12,24,2,1722.3,19.85,Riesgoso,0,0.5315481522479248
61,5176.53,37331.31,24,1,1555.47,30.05,Confiable,0,0.27218047118289174
25,11423.58,46300.0,12,1,3858.33,33.78,Confiable,0,0.7350390874193412
58,8927.52,85231.88,60,1,1420.53,15.91,Confiable,0,0.5501001358112779
24,10534.48,16438.95,12,3,1369.91,13.0,Riesgoso,1,0.6691635788679726
21,8603.62,25787.07,24,3,1074.46,12.49,Riesgoso,0,0.5261016235856697
55,6010.65,18005.8,24,0,750.24,12.48,Confiable,0,0.3339823823209725
57,6223.81,68141.42,60,0,1135.69,18.25,Confiable,0,0.34977590768685907
61,7839.21,99654.76,36,0,2768.19,35.31,Confiable,0,0.46946469017913306
38,7311.06,52275.51,48,2,1089.07,14.9,Riesgoso,0,0.43033281542780555
29,5135.76,36429.74,36,0,1011.94,19.7,Confiable,0,0.2691597260657629
21,4874.61,19329.66,48,3,402.7,8.26,Riesgoso,0,0.24981050881439643
51,5885.51,55941.71,12,2,4661.81,79.21,Riesgoso,1,0.3247104656185563
63,4803.67,90236.26,36,1,2506.56,52.18,Confiable,0,0.24455439749212213
54,3759.52,13320.55,12,0,1110.05,29.53,Confiable,0,0.16719087004424055
27,9505.77,88100.58,48,3,1835.43,19.31,Riesgoso,0,0.5929440373069802
32,13266.62,10413.88,60,0,173.56,1.31,Confiable,0,0.8715942525082113
31,1807.21,88067.59,48,0,1834.74,101.52,Confiable,0,0.02253963385042385
51,3005.06,53605.55,48,0,1116.78,37.16,Confiable,0,0.11129115552206581
22,9747.14,8594.21,48,0,179.05,1.84,Confiable,0,0.6108277078716453
26,14050.73,63761.82,36,1,1771.16,12.61,Confiable,0,0.9296908052134341
41,6947.19,5955.03,24,1,248.13,3.57,Confiable,0,0.40337283196521806
27,1574.93,62083.34,12,1,5173.61,328.5,Confiable,1,0.005329462748959563
55,4186.83,29426.44,12,0,2452.2,58.57,Confiable,0,0.19885127220269888
42,12123.29,83191.5,12,3,6932.62,57.18,Riesgoso,1,0.7868822457687712
44,5511.92,15434.18,36,3,428.73,7.78,Riesgoso,1,0.29703030451215
64,10026.31,92334.52,60,3,1538.91,15.35,Riesgoso,0,0.6315120692733837
27,14623.58,14815.11,24,4,617.3,4.22,Riesgoso,1,0.9721346080181259
42,14271.63,11594.46,60,1,193.24,1.35,Confiable,0,0.9460578053697689
55,7702.11,34320.07,24,1,1430.0,18.57,Confiable,0,0.45930662896847885
42,5058.55,83505.21,60,2,1391.75,27.51,Riesgoso,0,0.26343905570781534
55,12850.0,68221.04,24,0,2842.54,22.12,Confiable,0,0.8407258975732532
63,6796.35,86399.23,36,4,2399.98,35.31,Riesgoso,1,0.3921967418629929
27,11542.69,54076.97,12,0,4506.41,39.04,Confiable,0,0.7438642272501291
48,12251.47,82228.74,60,3,1370.48,11.19,Riesgoso,1,0.7963794032157562
28,3625.58,15223.03,48,3,317.15,8.75,Riesgoso,1,0.15726694066017766
33,7479.28,56309.57,36,1,1564.15,20.91,Confiable,1,0.4427966305762829
39,4548.83,77388.9,60,4,1289.81,28.35,Riesgoso,1,0.2256727029704364
42,7302.17,12118.65,48,2,252.47,3.46,Riesgoso,0,0.42967413443464203
38,3446.38,36684.48,36,0,1019.01,29.57,Confiable,0,0.14398959150664573
63,7217.98,85689.03,60,2,1428.15,19.79,Riesgoso,1,0.42343629947238837
36,2289.59,74356.16,12,0,6196.35,270.63,Confiable,1,0.05828030173368691
53,5983.5,17546.19,60,2,292.44,4.89,Riesgoso,0,0.33197077501339217
30,7581.93,64369.7,36,0,1788.05,23.58,Confiable,0,0.4504022103229908
39,2740.05,38959.45,36,4,1082.21,39.5,Riesgoso,1,0.0916559417989771
35,14269.45,31692.63,48,1,660.26,4.63,Confiable,0,0.9458962840463612
39,14309.02,67979.68,60,3,1132.99,7.92,Riesgoso,0,0.9488281183432654
22,11979.21,5641.96,12,4,470.16,3.92,Riesgoso,1,0.7762070199538108
29,14200.61,83189.31,24,1,3466.22,24.41,Confiable,0,0.9407957666594797
42,7867.97,77042.71,24,0,3210.11,40.8,Confiable,0,0.47159558617051467
50,5830.67,19363.52,60,2,322.73,5.54,Riesgoso,0,0.3206472411342946
44,12998.07,92583.68,60,4,1543.06,11.87,Riesgoso,0,0.8516967518654601
58,5931.67,18432.41,24,2,768.02,12.95,Riesgoso,1,0.3281305685031938
53,12659.56,68152.19,36,4,1893.12,14.95,Riesgoso,1,0.826615750403618
53,2418.52,31956.34,48,0,665.76,27.53,Confiable,0,0.06783302844331231
29,14139.64,16977.85,60,2,282.96,2.0,Riesgoso,0,0.9362783560685709
36,6681.67,39175.92,60,2,652.93,9.77,Riesgoso,0,0.38369983114353395
30,10565.44,44457.97,36,4,1234.94,11.69,Riesgoso,1,0.6714574780297659
55,12158.39,45921.17,36,3,1275.59,10.49,Riesgoso,1,0.789482887260339
61,8656.24,79509.96,24,3,3312.92,38.27,Riesgoso,0,0.5300003630525159
58,11055.2,65797.71,48,2,1370.79,12.4,Riesgoso,0,0.7077449474574099
64,11541.51,50526.3,24,2,2105.26,18.24,Riesgoso,1,0.7437767982769083
49,2370.74,33340.13,36,3,926.11,39.06,Riesgoso,0,0.06429289595137169
23,14132.91,8550.52,24,3,356.27,2.52,Riesgoso,0,0.9357797145518116
39,10873.59,51790.35,36,4,1438.62,13.23,Riesgoso,1,0.694289035739927
42,13141.95,75848.62,24,1,3160.36,24.05,Confiable,0,0.862357159210383
47,1830.92,10676.67,12,1,889.72,48.59,Confiable,0,0.02429636347336047
32,7031.96,38464.12,60,0,641.07,9.12,Confiable,0,0.4096536404905803
60,14359.85,12072.29,60,4,201.2,1.4,Riesgoso,1,0.9525942325032768
36,11844.18,24544.93,48,3,511.35,4.32,Riesgoso,0,0.766202329908044
27,7361.79,63379.99,12,0,5281.67,71.74,Confiable,0,0.43409152035279813
46,5918.23,32505.04,24,2,1354.38,22.88,Riesgoso,0,0.32713476731667884
35,2543.36,47475.58,36,1,1318.77,51.85,Confiable,0,0.07708271744067241
31,11219.34,60659.23,24,3,2527.47,22.53,Riesgoso,0,0.7199064658171238
42,6745.26,97061.23,12,0,8088.44,119.91,Confiable,1,0.3884113636919329
44,9972.62,71025.12,12,3,5918.76,59.35,Riesgoso,1,0.6275340509918373
29,13130.41,73823.72,12,3,6151.98,46.85,Riesgoso,0,0.8615021334892237
55,7885.56,57566.7,36,2,1599.07,20.28,Riesgoso,0,0.4728988706103061
25,3794.38,46455.1,48,3,967.81,25.51,Riesgoso,0,0.16977372937176355
61,4913.92,7930.72,24,3,330.45,6.72,Riesgoso,1,0.25272307910025216
59,6795.12,88560.39,48,4,1845.01,27.15,Riesgoso,1,0.3921056082722627
51,6127.13,38051.26,48,2,792.73,12.94,Riesgoso,1,0.3426126592707683
47,7603.26,40589.02,48,4,845.6,11.12,Riesgoso,1,0.4519826001524821
50,12635.14,20460.58,48,1,426.26,3.37,Confiable,0,0.8248064152120486
22,14034.0,46886.53,24,1,1953.61,13.92,Confiable,0,0.9284512401948036
24,13997.47,40834.91,60,1,680.58,4.86,Confiable,0,0.925744646642468
22,14487.63,37540.01,60,1,625.67,4.32,Confiable,0,0.9620617530101869
32,6736.7,32430.84,12,3,2702.57,40.12,Riesgoso,1,0.38777713317433116
37,3237.34,83868.61,48,1,1747.26,53.97,Confiable,0,0.12850132662353012
62,14595.58,26696.92,24,4,1112.37,7.62,Riesgoso,1,0.9700600222128866
58,9599.12,74897.12,12,0,6241.43,65.02,Confiable,0,0.599860558196948
44,10959.64,45791.71,36,2,1271.99,11.61,Riesgoso,0,0.7006646824735286
45,14422.34,88238.79,36,0,2451.08,17.0,Confiable,0,0.9572242634664699
36,1978.33,36610.3,12,1,3050.86,154.21,Confiable,1,0.03521831681444385
36,14404.33,45809.42,48,3,954.36,6.63,Riesgoso,1,0.9558898602395999
42,7751.7,68975.23,24,1,2873.97,37.08,Confiable,0,0.4629808686142582
58,6481.49,26995.46,24,3,1124.81,17.35,Riesgoso,1,0.36886802448307615
24,12409.17,50897.5,36,1,1413.82,11.39,Confiable,0,0.808063766840265
41,2578.06,46423.17,24,4,1934.3,75.03,Riesgoso,1,0.07965372199216547
53,3576.51,61019.61,12,4,5084.97,142.18,Riesgoso,1,0.15363122903649568
45,11082.76,20044.39,48,0,417.59,3.77,Confiable,0,0.709786932628567
55,14806.64,13279.11,36,2,368.86,2.49,Riesgoso,0,0.9856979536433801
52,5018.31,77067.42,24,2,3211.14,63.99,Riesgoso,1,0.2604575795362856
43,3429.8,80334.0,60,1,1338.9,39.04,Confiable,0,0.14276114034054327
49,9135.67,98805.36,12,1,8233.78,90.13,Confiable,1,0.565522458502727
62,9663.82,33620.72,36,3,933.91,9.66,Riesgoso,0,0.6046543332540545
31,3416.61,86448.4,24,4,3602.02,105.43,Riesgoso,1,0.14178386224157516
53,7735.87,14426.89,24,2,601.12,7.77,Riesgoso,0,0.46180798671079604
27,3123.63,46731.02,24,2,1947.13,62.34,Riesgoso,1,0.12007628548375267
58,6565.41,34327.5,36,2,953.54,14.52,Riesgoso,0,0.3750858545107793
54,10201.25,87687.64,60,3,1461.46,14.33,Riesgoso,0,0.6444737850151185
36,4309.46,29369.85,48,0,611.87,14.2,Confiable,0,0.20793721710614543
56,7469.63,12266.92,48,2,255.56,3.42,Riesgoso,0,0.4420816393969772
41,7389.63,94581.48,60,4,1576.36,21.33,Riesgoso,1,0.4361542513820076
50,13627.91,80171.59,12,3,6680.97,49.02,Riesgoso,1,0.8983630777073159
47,2173.26,56126.45,60,2,935.44,43.04,Riesgoso,1,0.04966113863641922
64,7707.24,58108.97,24,4,2421.21,31.41,Riesgoso,1,0.4596867227249388
21,14142.52,13773.63,36,4,382.6,2.71,Riesgoso,1,0.9364917420371099
64,11318.59,10487.59,24,4,436.98,3.86,Riesgoso,1,0.7272601315731955
29,3858.71,8324.1,48,4,173.42,4.49,Riesgoso,0,0.174540090259301
37,12561.45,74474.6,60,1,1241.24,9.88,Confiable,0,0.8193465499267598
29,7541.08,81240.29,12,2,6770.02,89.78,Riesgoso,0,0.4473755378178469
54,9231.22,8246.68,24,2,343.61,3.72,Riesgoso,1,0.5726019825631062
25,13948.3,56512.95,48,0,1177.35,8.44,Confiable,0,0.9221015257837674
41,4478.43,96832.17,60,0,1613.87,36.04,Confiable,0,0.22045660151726318
26,4429.17,11206.38,36,3,311.29,7.03,Riesgoso,0,0.2168068123470456
22,9262.16,98752.75,36,2,2743.13,29.62,Riesgoso,0,0.5748943998778958
39,2742.36,79590.49,48,0,1658.14,60.46,Confiable,1,0.09182709512790933
41,9115.68,33136.21,12,2,2761.35,30.29,Riesgoso,0,0.5640413524224864
46,13365.95,8778.75,36,3,243.85,1.82,Riesgoso,1,0.878953845652298
40,2471.33,50596.31,12,1,4216.36,170.61,Confiable,1,0.07174584545669413
50,10580.61,98117.37,60,2,1635.29,15.46,Riesgoso,1,0.6725814589821045
28,9432.15,11331.0,48,0,236.06,2.5,Confiable,0,0.5874893584862043
59,3801.53,66315.0,60,1,1105.25,29.07,Confiable,0,0.17030348967560147
33,5453.35,45958.88,60,4,765.98,14.05,Riesgoso,1,0.2926907155616904
25,14091.99,33362.92,36,3,926.75,6.58,Riesgoso,0,0.9327478555821547
44,1751.32,44163.96,60,4,736.07,42.03,Riesgoso,1,0.01839861239846569
41,9042.82,53143.41,12,0,4428.62,48.97,Confiable,0,0.5586429837878528
37,10368.26,34654.28,24,2,1443.93,13.93,Riesgoso,0,0.6568479484198695
48,12722.46,21865.02,48,1,455.52,3.58,Confiable,0,0.8312761592303879
21,7855.73,57847.49,12,3,4820.62,61.36,Riesgoso,1,0.4706886958042243
63,13445.18,24323.35,24,2,1013.47,7.54,Riesgoso,0,0.8848241825576235
58,4515.56,31726.0,60,3,528.77,11.71,Riesgoso,0,0.22320765047971095
59,6043.8,51087.28,24,3,2128.64,35.22,Riesgoso,1,0.3364385437296756
21,13863.25,37554.23,24,0,1564.76,11.29,Confiable,0,0.9157999714003529
35,3479.84,47289.58,12,4,3940.8,113.25,Riesgoso,1,0.14646872154390678
40,4475.88,55029.16,12,2,4585.76,102.45,Riesgoso,1,0.220267666024286
46,6576.11,43130.28,60,3,718.84,10.93,Riesgoso,0,0.3758786426577815
21,14449.56,42963.42,36,2,1193.43,8.26,Riesgoso,0,0.9592410572385632
55,3775.27,60686.41,24,0,2528.6,66.98,Confiable,0,0.16835782455968767
47,1659.71,29640.94,60,1,494.02,29.77,Confiable,0,0.011611012197823614
36,12513.22,79939.57,36,3,2220.54,17.75,Riesgoso,1,0.8157730758772348
58,6511.03,46322.65,48,3,965.06,14.82,Riesgoso,1,0.3710567125076037
42,3741.85,61829.12,48,0,1288.11,34.42,Confiable,0,0.1658816582164341
54,5269.26,64141.91,48,3,1336.29,25.36,Riesgoso,1,0.27905105481574344
33,6084.27,71701.8,12,4,5975.15,98.21,Riesgoso,1,0.3394370611417483
39,13181.58,65932.97,36,0,1831.47,13.89,Confiable,0,0.8652934390482986
42,10292.44,7807.64,36,1,216.88,2.11,Confiable,0,0.6512302664286821
47,5570.51,67121.25,36,3,1864.48,33.47,Riesgoso,1,0.30137137530961344
61,12079.87,26663.72,36,3,740.66,6.13,Riesgoso,0,0.7836651559236464
62,12187.49,33866.1,60,4,564.43,4.63,Riesgoso,1,0.7916389746507843
31,3111.17,83576.37,60,2,1392.94,44.77,Riesgoso,0,0.11915309480042115
41,3244.7,6338.97,36,3,176.08,5.43,Riesgoso,0,0.1290466463209073
34,14388.14,35291.71,60,2,588.2,4.09,Riesgoso,0,0.9546903050900704
33,7403.29,44660.32,12,2,3721.69,50.27,Riesgoso,0,0.4371663528855636
63,13617.56,39175.24,12,2,3264.6,23.97,Riesgoso,0,0.8975962218828792
54,9603.32,71679.14,24,4,2986.63,31.1,Riesgoso,1,0.6001717460677337
54,8571.8,19304.94,24,2,804.37,9.38,Riesgoso,0,0.5237440050027155
35,7773.12,5370.87,36,1,149.19,1.92,Confiable,0,0.4645679267552663
42,4236.83,57763.49,48,0,1203.41,28.4,Confiable,0,0.2025558897120549
42,7946.83,43109.72,24,4,1796.24,22.6,Riesgoso,1,0.47743850890627093
37,7444.57,28774.46,48,3,599.47,8.05,Riesgoso,0,0.44022488510128793
62,4320.18,82150.54,36,0,2281.96,52.82,Confiable,0,0.20873148710015138
58,14883.27,89737.37,48,2,1869.53,12.56,Riesgoso,0,0.9913756504382192
34,9091.08,29315.87,60,4,488.6,5.37,Riesgoso,1,0.5622186806078833
64,14667.26,49652.34,12,0,4137.7,28.21,Confiable,0,0.9753709618742994
62,8773.33,8366.45,60,0,139.44,1.59,Confiable,0,0.5386758363359259
47,2111.83,41242.65,48,3,859.22,40.69,Riesgoso,1,0.04510964556442441
59,12758.34,19832.22,36,1,550.9,4.32,Confiable,0,0.8339345927551018
27,6751.77,68090.25,12,4,5674.19,84.04,Riesgoso,1,0.3888937048916511
52,11761.81,44047.95,60,1,734.13,6.24,Confiable,0,0.7600993430231309
35,6539.17,90857.0,12,3,7571.42,115.79,Riesgoso,1,0.3731416712418693
53,14941.18,61803.61,36,3,1716.77,11.49,Riesgoso,0,0.9956663384375554
36,9451.05,85034.21,60,2,1417.24,15.0,Riesgoso,1,0.5888897039047409
35,11275.86,20105.73,36,2,558.49,4.95,Riesgoso,0,0.7240941654496998
39,8631.32,27742.77,60,2,462.38,5.36,Riesgoso,0,0.5281539816858528
63,11165.22,39224.44,12,2,3268.7,29.28,Riesgoso,0,0.7158965878249968
56,9511.95,35929.06,24,4,1497.04,15.74,Riesgoso,1,0.5934019280311367
40,10838.17,5340.96,12,2,445.08,4.11,Riesgoso,0,0.6916646846962992
50,9784.67,81101.05,60,4,1351.68,13.81,Riesgoso,0,0.613608393774168
43,10269.29,64318.87,12,3,5359.91,52.19,Riesgoso,0,0.6495150285218503
29,7541.91,83506.1,60,0,1391.77,18.45,Confiable,0,0.4474370344685022
58,7409.83,31577.15,48,1,657.86,8.88,Confiable,0,0.4376509168557874
45,2235.38,43815.07,12,0,3651.26,163.34,Confiable,1,0.05426375543004312
27,3692.42,47238.49,60,0,787.31,21.32,Confiable,0,0.1622192733466848
64,6417.85,22393.58,24,3,933.07,14.54,Riesgoso,0,0.3641527873171679
64,4457.59,45660.22,48,1,951.25,21.34,Confiable,0,0.21891251693936356
26,8563.15,6941.33,12,4,578.44,6.75,Riesgoso,1,0.5231031061735969
29,9900.47,80389.84,12,2,6699.15,67.66,Riesgoso,0,0.6221882879258365
57,3993.76,71209.28,24,4,2967.05,74.29,Riesgoso,1,0.1845462621520716
62,5358.39,66677.28,48,2,1389.11,25.92,Riesgoso,0,0.2856549059879215
47,8543.47,68022.73,48,4,1417.14,16.59,Riesgoso,1,0.5216449687219143
55,9930.79,45889.74,36,0,1274.71,12.84,Confiable,0,0.62443476798351
45,9982.58,78743.89,60,4,1312.4,13.15,Riesgoso,1,0.628272010799701
21,2698.24,42847.25,36,4,1190.2,44.11,Riesgoso,1,0.08855814063765356
36,5564.59,72717.18,36,3,2019.92,36.3,Riesgoso,1,0.30093274859650565
42,2308.92,19088.09,60,2,318.13,13.78,Riesgoso,0,0.05971250686280394
59,1699.3,43926.23,60,1,732.1,43.08,Confiable,0,0.014544328341731697
56,9573.38,80303.15,48,0,1672.98,17.48,Confiable,0,0.5979534211031313
34,13138.89,81237.95,48,3,1692.46,12.88,Riesgoso,0,0.8621304366188104
47,14868.81,38310.33,12,4,3192.53,21.47,Riesgoso,1,0.9903042750545133
29,1700.29,18923.03,12,1,1576.92,92.74,Confiable,1,0.014617679768416948
40,5784.23,64627.37,24,3,2692.81,46.55,Riesgoso,1,0.3172063923916047
24,12358.77,56867.6,12,4,4738.97,38.34,Riesgoso,1,0.8043295123908342
57,5671.92,60437.72,48,2,1259.12,22.2,Riesgoso,0,0.3088850805420893
49,13964.02,90629.58,12,2,7552.46,54.09,Riesgoso,0,0.923266257528709
58,2097.13,82259.95,24,4,3427.5,163.44,Riesgoso,1,0.04402048801667375
43,5874.43,90421.99,24,1,3767.58,64.14,Confiable,1,0.323889522378483
62,5151.31,81458.73,36,0,2262.74,43.93,Confiable,0,0.27031186211117264
43,5089.74,60500.71,48,4,1260.43,24.76,Riesgoso,1,0.2657499961101516
50,13154.86,72972.55,60,4,1216.21,9.25,Riesgoso,1,0.8633136914512988
22,12189.17,42083.39,60,0,701.39,5.75,Confiable,0,0.7917634497990986
47,9264.74,48065.5,12,2,4005.46,43.23,Riesgoso,0,0.5750855581413785
54,9964.48,47792.97,60,3,796.55,7.99,Riesgoso,0,0.626930939261314
24,11813.22,24120.91,60,0,402.02,3.4,Confiable,0,0.7639084307462507
41,3586.74,33503.55,12,0,2791.96,77.84,Confiable,0,0.1543891937789099
30,10784.17,35426.31,48,0,738.05,6.84,Confiable,0,0.6876636977861946
55,11718.23,37225.2,12,0,3102.1,26.47,Confiable,0,0.7568703984019761
27,8761.14,95402.19,48,3,1987.55,22.69,Riesgoso,1,0.5377726505871447
62,5837.79,86481.27,24,1,3603.39,61.73,Confiable,0,0.3211747786676269
36,10977.44,25563.05,60,0,426.05,3.88,Confiable,0,0.7019835263068595
44,10681.79,97478.23,36,2,2707.73,25.35,Riesgoso,1,0.6800781229740374
38,10561.76,42529.58,24,1,1772.07,16.78,Confiable,0,0.6711848181810772
35,8664.06,17041.54,48,3,355.03,4.1,Riesgoso,0,0.5305797652309792
61,1694.92,79925.89,60,4,1332.1,78.59,Riesgoso,1,0.01421980384791212
37,4010.8,62660.63,36,0,1740.57,43.4,Confiable,0,0.18580879579926013
47,5185.24,66271.71,60,3,1104.53,21.3,Riesgoso,1,0.2728258155530216
26,7737.97,50914.72,60,1,848.58,10.97,Confiable,0,0.46196358064618903
62,13154.73,20353.7,48,4,424.04,3.22,Riesgoso,0,0.8633040594457744
57,14225.16,71176.86,48,1,1482.85,10.42,Confiable,0,0.9426147338565735
28,6791.07,18180.97,48,4,378.77,5.58,Riesgoso,1,0.39180553425400483
48,13137.17,22798.18,24,0,949.92,7.23,Confiable,0,0.8620029977764886
32,13280.1,43137.56,60,0,718.96,5.41,Confiable,0,0.8725930173887337
36,7099.28,31648.54,12,4,2637.38,37.15,Riesgoso,1,0.4146415375051772
25,8077.87,99147.15,48,3,2065.57,25.57,Riesgoso,0,0.4871475704747912
36,11652.97,36889.92,24,3,1537.08,13.19,Riesgoso,0,0.7520351316287647
62,4375.2,53342.74,60,2,889.05,20.32,Riesgoso,0,0.2128080482074467
30,3107.43,51402.92,24,4,2141.79,68.92,Riesgoso,1,0.11887598941072129
55,6586.96,59782.21,60,3,996.37,15.13,Riesgoso,0,0.37668254465731177
45,3007.42,23887.58,12,4,1990.63,66.19,Riesgoso,1,0.11146601346850742
42,11567.61,24867.8,24,0,1036.16,8.96,Confiable,0,0.7457106086167922
26,14065.14,55896.68,48,0,1164.51,8.28,Confiable,0,0.9307584759796305
54,12912.81,50609.28,24,1,2108.72,16.33,Confiable,0,0.8453796380885062
48,2051.03,35596.72,12,0,2966.39,144.63,Confiable,0,0.040604830673047515
27,2384.11,55458.02,60,3,924.3,38.77,Riesgoso,1,0.06528351067337351
40,12045.47,57213.65,36,4,1589.27,13.19,Riesgoso,1,0.7811163790772093
55,4312.5,26300.43,60,2,438.34,10.16,Riesgoso,0,0.2081624578507143
63,4923.59,21047.26,48,1,438.48,8.91,Confiable,0,0.2534395521265616
57,4793.44,99184.67,60,4,1653.08,34.49,Riesgoso,1,0.24379643274970786
22,10134.29,44158.24,12,0,3679.85,36.31,Confiable,0,0.6395125612465891
55,11964.23,32341.68,48,1,673.78,5.63,Confiable,0,0.7750971165480077
63,4975.66,13119.44,60,2,218.66,4.39,Riesgoso,0,0.2572975408008049
39,4504.93,18113.21,24,0,754.72,16.75,Confiable,0,0.22242004879722185
38,3394.74,88852.53,36,1,2468.13,72.7,Confiable,0,0.14016346254298281
59,12301.64,25862.33,24,3,1077.6,8.76,Riesgoso,1,0.8000966164246439
55,6706.46,19966.99,48,2,415.98,6.2,Riesgoso,0,0.38553658050467265
30,2079.35,50525.48,24,1,2105.23,101.24,Confiable,1,0.04270312603034674
64,14777.72,10889.19,48,0,226.86,1.54,Confiable,0,0.9835552028759686
24,8423.06,51837.29,48,0,1079.94,12.82,Confiable,0,0.5127235088358831
39,14160.57,49985.74,48,0,1041.37,7.35,Confiable,0,0.9378291089579874
48,14338.77,22057.78,36,2,612.72,4.27,Riesgoso,0,0.9510323657613323
47,10490.62,39836.58,24,0,1659.86,15.82,Confiable,0,0.6659138883887655
44,1784.24,6462.16,36,0,179.5,10.06,Confiable,0,0.020837732566625695
57,13135.81,43764.31,48,3,911.76,6.94,Riesgoso,0,0.8619022321802341
48,3524.56,10528.69,12,1,877.39,24.89,Confiable,0,0.14978213144427477
24,6126.18,82346.61,12,4,6862.22,112.01,Riesgoso,1,0.3425422715380905
38,13584.6,40572.06,48,3,845.25,6.22,Riesgoso,1,0.8951541380207118
49,8697.98,8022.01,36,0,222.83,2.56,Confiable,0,0.5330929777493263
34,3006.43,62876.95,60,0,1047.95,34.86,Confiable,0,0.11139266204182216
32,12692.48,6784.19,12,2,565.35,4.45,Riesgoso,0,0.8290548705717781
35,12854.24,65366.79,24,1,2723.62,21.19,Confiable,0,0.8410400491380466
50,14408.28,87698.03,36,4,2436.06,16.91,Riesgoso,1,0.956182525022839
21,3429.77,6131.94,36,1,170.33,4.97,Confiable,0,0.14275891757003764
